Year,Location #,Location Name,Latitude,Longitude,AM/PM,Pedestrian Count,Unnamed Column,Unnamed Column 1
2022,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,226,,
2022,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,256,,
2022,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,585,,
2022,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,634,,
2022,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,331,,
2022,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,421,,
2022,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,218,,
2022,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,314,,
2022,5,Medford St & Broadway,42.39733605,-71.10430319,AM,144,,
2022,5,Medford St & Broadway,42.39733605,-71.10430319,PM,251,,
2022,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,191,,
2022,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,266,,
2022,7,Community Path & Grove St,42.39627069,-71.1201391,AM,386,,
2022,7,Community Path & Grove St,42.39627069,-71.1201391,PM,673,,
2022,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,408,,
2022,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,543,,
2022,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,295,,
2022,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,271,,
2022,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,190,,
2022,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,420,,
2022,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,290,,
2022,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,470,,
2022,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,AM,127,,
2022,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,167,,
2022,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,273,,
2022,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,PM,393,,
2022,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,205,,
2022,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,387,,
2022,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,352,,
2022,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,495,,
2022,16,College Ave & Winter St,42.3970365,-71.12197029,AM,497,,
2022,16,College Ave & Winter St,42.3970365,-71.12197029,PM,736,,
2022,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,391,,
2022,17,Community Path & Willow Ave,42.39520651,-71.11606173,PM,759,,
2022,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,266,,
2022,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,267,,
2022,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,167,,
2022,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,219,,
2022,20,Highland Ave & Walnut St,42.38514096,-71.0941689,AM,217,,
2022,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,119,,
2022,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,103,,
2022,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,239,,
2022,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,151,,
2022,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,130,,
2022,23,Medford St & South St,42.37415665,-71.08805346,AM,117,,
2022,23,Medford St & South St,42.37415665,-71.08805346,PM,196,,
2022,24,Joy St & Washington St,42.38066714,-71.0885851,AM,100,,
2022,24,Joy St & Washington St,42.38066714,-71.0885851,PM,185,,
2022,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,236,,
2022,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,251,,
2022,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,221,,
2022,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,344,,
2022,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,148,,
2022,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,234,,
2022,28,Broadway & Holland St,42.40304744,-71.1269899,AM,306,,
2022,28,Broadway & Holland St,42.40304744,-71.1269899,PM,631,,
2022,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,79,,
2022,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,162,,
2022,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,145,,
2022,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,244,,
2022,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,109,,
2022,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,96,,
2022,32,Summer St & School St,42.38436976,-71.10040705,AM,161,,
2022,32,Summer St & School St,42.38436976,-71.10040705,PM,245,,
2022,33,Temple St & Broadway,42.39262009,-71.09331378,AM,192,,
2022,33,Temple St & Broadway,42.39262009,-71.09331378,PM,238,,
2022,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,375,,
2022,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,305,,
2022,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,345,,
2022,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,439,,
2022,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,AM,115,,
2022,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,132,,
2022,37,Community Path and Lowell St,42.3927529,-71.1061973,AM,198,,
2022,37,Community Path and Lowell St,42.3927529,-71.1061973,PM,304,,
2022,38,Park St and Somerville Ave,42.38319094,-71.10630682,AM,260,,
2022,38,Park St and Somerville Ave,42.38319094,-71.10630682,PM,325,,
2022,39,Somerville Ave and Medford St,42.37727277,-71.08926606,AM,100,,
2022,39,Somerville Ave and Medford St,42.37727277,-71.08926606,PM,145,,
2022,40,Central St and Somerville Junction Park,42.39025078,-71.10213192,AM,99,,
2022,40,Central St and Somerville Junction Park,42.39025078,-71.10213192,PM,50,,
2022,41,School St and Medford St,42.38913104,-71.09715578,AM,144,,
2022,41,School St and Medford St,42.38913104,-71.09715578,PM,266,,
2022,42,Foley St and Great River Rd,42.39344726,-71.07753882,AM,484,,
2022,42,Foley St and Great River Rd,42.39344726,-71.07753882,PM,288,,
2021,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,144,,
2021,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,188,,
2021,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,164,,
2021,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,181,,
2021,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,176,,
2021,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,165,,
2021,5,Medford St & Broadway,42.39733605,-71.10430319,AM,126,,
2021,5,Medford St & Broadway,42.39733605,-71.10430319,PM,260,,
2021,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,165,,
2021,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,212,,
2021,7,Community Path & Grove St,42.39627069,-71.1201391,AM,315,,
2021,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,326,,
2021,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,604,,
2021,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,424,,
2021,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,185,,
2021,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,274,,
2021,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,223,,
2021,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,373,,
2021,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,AM,104,,
2021,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,175,,
2021,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,258,,
2021,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,186,,
2021,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,349,,
2021,16,College Ave & Winter St,42.3970365,-71.12197029,AM,377,,
2021,16,College Ave & Winter St,42.3970365,-71.12197029,PM,630,,
2021,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,390,,
2021,17,Community Path & Willow Ave,42.39520651,-71.11606173,PM,679,,
2021,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,247,,
2021,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,267,,
2021,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,114,,
2021,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,172,,
2021,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,174,,
2021,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,94,,
2021,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,244,,
2021,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,151,,
2021,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,156,,
2021,23,Medford St & South St,42.37415665,-71.08805346,AM,103,,
2021,23,Medford St & South St,42.37415665,-71.08805346,PM,197,,
2021,24,Joy St & Washington St,42.38066714,-71.0885851,PM,139,,
2021,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,224,,
2021,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,263,,
2021,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,164,,
2021,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,246,,
2021,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,137,,
2021,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,193,,
2021,28,Broadway & Holland St,42.40304744,-71.1269899,AM,317,,
2021,28,Broadway & Holland St,42.40304744,-71.1269899,PM,391,,
2021,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,88,,
2021,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,153,,
2021,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,313,,
2021,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,64,,
2021,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,84,,
2021,32,Summer St & School St,42.38436976,-71.10040705,PM,250,,
2021,33,Temple St & Broadway,42.39262009,-71.09331378,AM,156,,
2021,33,Temple St & Broadway,42.39262009,-71.09331378,PM,200,,
2021,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,315,,
2021,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,196,,
2021,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,333,,
2021,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,AM,101,,
2021,37,Community Path and Lowell St,42.3927529,-71.1061973,AM,163,,
2021,37,Community Path and Lowell St,42.3927529,-71.1061973,PM,291,,
2021,38,Park St and Somerville Ave,42.38319094,-71.10630682,AM,225,,
2021,39,Somerville Ave and Medford St,42.37727277,-71.08926606,AM,96,,
2021,39,Somerville Ave and Medford St,42.37727277,-71.08926606,PM,158,,
2021,41,School St and Medford St,42.38913104,-71.09715578,AM,211,,
2021,42,Foley St and Great River Rd,42.39344726,-71.07753882,AM,186,,
2021,42,Foley St and Great River Rd,42.39344726,-71.07753882,PM,427,,
2020,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,105,,
2020,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,255,,
2020,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,158,,
2020,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,419,,
2020,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,97,,
2020,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,153,,
2020,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,161,,
2020,5,Medford St & Broadway,42.39733605,-71.10430319,AM,109,,
2020,5,Medford St & Broadway,42.39733605,-71.10430319,PM,272,,
2020,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,125,,
2020,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,289,,
2020,7,Community Path & Grove St,42.39627069,-71.1201391,PM,515,,
2020,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,161,,
2020,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,299,,
2020,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,184,,
2020,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,262,,
2020,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,274,,
2020,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,AM,94,,
2020,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,108,,
2020,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,211,,
2020,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,PM,291,,
2020,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,109,,
2020,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,228,,
2020,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,363,,
2020,16,College Ave & Winter St,42.3970365,-71.12197029,AM,182,,
2020,16,College Ave & Winter St,42.3970365,-71.12197029,PM,374,,
2020,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,203,,
2020,17,Community Path & Willow Ave,42.39520651,-71.11606173,PM,552,,
2020,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,125,,
2020,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,259,,
2020,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,99,,
2020,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,150,,
2020,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,162,,
2020,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,328,,
2020,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,169,,
2020,23,Medford St & South St,42.37415665,-71.08805346,AM,63,,
2020,23,Medford St & South St,42.37415665,-71.08805346,PM,180,,
2020,24,Joy St & Washington St,42.38066714,-71.0885851,AM,43,,
2020,24,Joy St & Washington St,42.38066714,-71.0885851,PM,84,,
2020,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,180,,
2020,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,233,,
2020,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,96,,
2020,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,131,,
2020,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,265,,
2020,28,Broadway & Holland St,42.40304744,-71.1269899,PM,373,,
2020,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,113,,
2020,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,53,,
2020,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,55,,
2020,32,Summer St & School St,42.38436976,-71.10040705,PM,263,,
2020,33,Temple St & Broadway,42.39262009,-71.09331378,AM,79,,
2020,33,Temple St & Broadway,42.39262009,-71.09331378,PM,181,,
2020,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,56,,
2020,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,117,,
2020,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,177,,
2020,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,301,,
2020,37,Community Path and Lowell St,42.3927529,-71.1061973,PM,317,,
2020,38,Park St and Somerville Ave,42.38319094,-71.10630682,AM,236,,
2020,38,Park St and Somerville Ave,42.38319094,-71.10630682,PM,516,,
2020,39,Somerville Ave and Medford St,42.37727277,-71.08926606,AM,72,,
2020,40,Central St and Somerville Junction Park,42.39025078,-71.10213192,AM,69,,
2020,40,Central St and Somerville Junction Park,42.39025078,-71.10213192,PM,116,,
2020,41,School St and Medford St,42.38913104,-71.09715578,AM,70,,
2020,41,School St and Medford St,42.38913104,-71.09715578,PM,155,,
2020,42,Foley St and Great River Rd,42.39344726,-71.07753882,AM,99,,
2020,42,Foley St and Great River Rd,42.39344726,-71.07753882,PM,251,,
2019,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,225,,
2019,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,256,,
2019,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,515,,
2019,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,547,,
2019,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,178,,
2019,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,209,,
2019,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,298,,
2019,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,391,,
2019,5,Medford St & Broadway,42.39733605,-71.10430319,AM,141,,
2019,5,Medford St & Broadway,42.39733605,-71.10430319,PM,380,,
2019,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,329,,
2019,7,Community Path & Grove St,42.39627069,-71.1201391,AM,746,,
2019,7,Community Path & Grove St,42.39627069,-71.1201391,PM,592,,
2019,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,351,,
2019,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,325,,
2019,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,483,,
2019,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,158,,
2019,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,227,,
2019,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,378,,
2019,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,441,,
2019,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,AM,125,,
2019,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,189,,
2019,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,554,,
2019,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,272,,
2019,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,392,,
2019,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,484,,
2019,16,College Ave & Winter St,42.3970365,-71.12197029,AM,723,,
2019,16,College Ave & Winter St,42.3970365,-71.12197029,PM,697,,
2019,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,445,,
2019,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,242,,
2019,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,231,,
2019,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,143,,
2019,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,258,,
2019,20,Highland Ave & Walnut St,42.38514096,-71.0941689,AM,176,,
2019,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,143,,
2019,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,75,,
2019,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,92,,
2019,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,216,,
2019,23,Medford St & South St,42.37415665,-71.08805346,AM,144,,
2019,23,Medford St & South St,42.37415665,-71.08805346,PM,292,,
2019,24,Joy St & Washington St,42.38066714,-71.0885851,PM,24,,
2019,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,161,,
2019,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,180,,
2019,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,410,,
2019,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,97,,
2019,28,Broadway & Holland St,42.40304744,-71.1269899,AM,379,,
2019,28,Broadway & Holland St,42.40304744,-71.1269899,PM,352,,
2019,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,100,,
2019,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,81,,
2019,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,181,,
2019,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,162,,
2019,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,128,,
2019,32,Summer St & School St,42.38436976,-71.10040705,AM,167,,
2019,32,Summer St & School St,42.38436976,-71.10040705,PM,148,,
2019,33,Temple St & Broadway,42.39262009,-71.09331378,AM,145,,
2019,33,Temple St & Broadway,42.39262009,-71.09331378,PM,249,,
2019,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,341,,
2019,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,223,,
2019,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,516,,
2019,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,504,,
2019,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,AM,100,,
2019,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,79,,
2019,37,Community Path and Lowell St,42.3927529,-71.1061973,PM,234,,
2019,38,Park St and Somerville Ave,42.38319094,-71.10630682,AM,375,,
2019,38,Park St and Somerville Ave,42.38319094,-71.10630682,PM,444,,
2019,39,Somerville Ave and Medford St,42.37727277,-71.08926606,PM,278,,
2019,40,Central St and Somerville Junction Park,42.39025078,-71.10213192,PM,124,,
2019,41,School St and Medford St,42.38913104,-71.09715578,AM,221,,
2019,41,School St and Medford St,42.38913104,-71.09715578,PM,186,,
2019,42,Foley St and Great River Rd,42.39344726,-71.07753882,AM,384,,
2019,42,Foley St and Great River Rd,42.39344726,-71.07753882,PM,571,,
2018,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,159,,
2018,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,209,,
2018,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,226,,
2018,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,212,,
2018,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,271,,
2018,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,265,,
2018,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,161,,
2018,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,256,,
2018,7,Community Path & Grove St,42.39627069,-71.1201391,AM,681,,
2018,7,Community Path & Grove St,42.39627069,-71.1201391,PM,649,,
2018,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,269,,
2018,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,367,,
2018,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,185,,
2018,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,115,,
2018,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,169,,
2018,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,281,,
2018,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,516,,
2018,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,385,,
2018,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,226,,
2018,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,530,,
2018,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,PM,435,,
2018,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,137,,
2018,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,330,,
2018,16,College Ave & Winter St,42.3970365,-71.12197029,AM,881,,
2018,16,College Ave & Winter St,42.3970365,-71.12197029,PM,942,,
2018,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,250,,
2018,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,194,,
2018,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,79,,
2018,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,118,,
2018,20,Highland Ave & Walnut St,42.38514096,-71.0941689,AM,205,,
2018,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,157,,
2018,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,61,,
2018,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,188,,
2018,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,182,,
2018,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,86,,
2018,23,Medford St & South St,42.37415665,-71.08805346,AM,158,,
2018,23,Medford St & South St,42.37415665,-71.08805346,PM,254,,
2018,24,Joy St & Washington St,42.38066714,-71.0885851,AM,167,,
2018,24,Joy St & Washington St,42.38066714,-71.0885851,PM,192,,
2018,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,139,,
2018,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,149,,
2018,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,132,,
2018,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,236,,
2018,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,97,,
2018,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,116,,
2018,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,196,,
2018,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,184,,
2018,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,178,,
2018,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,181,,
2018,32,Summer St & School St,42.38436976,-71.10040705,AM,139,,
2018,32,Summer St & School St,42.38436976,-71.10040705,PM,201,,
2018,33,Temple St & Broadway,42.39262009,-71.09331378,AM,145,,
2018,33,Temple St & Broadway,42.39262009,-71.09331378,PM,202,,
2018,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,286,,
2018,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,225,,
2018,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,538,,
2018,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,AM,66,,
2018,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,91,,
2018,37,Community Path and Lowell St,42.3927529,-71.1061973,AM,133,,
2018,37,Community Path and Lowell St,42.3927529,-71.1061973,PM,163,,
2018,38,Park St and Somerville Ave,42.38319094,-71.10630682,AM,309,,
2018,38,Park St and Somerville Ave,42.38319094,-71.10630682,PM,288,,
2018,39,Somerville Ave and Medford St,42.37727277,-71.08926606,AM,144,,
2018,39,Somerville Ave and Medford St,42.37727277,-71.08926606,PM,115,,
2018,40,Central St and Somerville Junction Park,42.39025078,-71.10213192,AM,78,,
2018,40,Central St and Somerville Junction Park,42.39025078,-71.10213192,PM,131,,
2018,41,School St and Medford St,42.38913104,-71.09715578,AM,151,,
2018,41,School St and Medford St,42.38913104,-71.09715578,PM,179,,
2018,42,Foley St and Great River Rd,42.39344726,-71.07753882,AM,350,,
2018,42,Foley St and Great River Rd,42.39344726,-71.07753882,PM,640,,
2017,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,161,,
2017,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,182,,
2017,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,583,,
2017,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,392,,
2017,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,202,,
2017,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,227,,
2017,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,220,,
2017,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,305,,
2017,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,240,,
2017,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,266,,
2017,7,Community Path & Grove St,42.39627069,-71.1201391,AM,565,,
2017,7,Community Path & Grove St,42.39627069,-71.1201391,PM,422,,
2017,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,317,,
2017,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,383,,
